time		x		y		vx		vy		KineticEnergy		PotentialEnergy		AngularMomentum
0		0		0		0		0		0		-0.0001184352528		0
0.0100010001		1.184589434e-008		0		1.184470975e-006		0		7.014857456e-013		-0.0001184352528		0
0.0200020002		3.556086165e-008		7.48787125e-010		2.371259581e-006		7.487122463e-008		2.81423885e-012		-0.0001186688488		8.869166162e-016
0.0300030003		7.112023365e-008		3.000999664e-009		3.555581606e-006		2.251987318e-007		6.346437513e-012		-0.0001189019644		5.345887216e-015
0.0400040004		1.184504709e-007		7.514011461e-009		4.732550423e-006		4.512560496e-007		1.130033277e-011		-0.0001191336416		1.789105345e-014
0.0500050005		1.774283447e-007		1.504465998e-008		5.897197596e-006		7.529895451e-007		1.767196637e-011		-0.0001193629058		4.488035588e-014
0.0600060006		2.478803473e-007		2.634583117e-008		7.044495748e-006		1.130004107e-006		2.545091481e-011		-0.000119588771		9.451271495e-014
0.0700070007		3.295823539e-007		4.216291755e-008		8.169383639e-006		1.581550468e-006		3.462006546e-011		-0.0001198102439		1.768060772e-013
0.0800080008		4.22259555e-007		6.32301692e-008		9.266793338e-006		2.106514492e-006		4.515543104e-011		-0.0001200263296		3.035549614e-013
0.0900090009		5.255866812e-007		9.026696052e-008		1.033167934e-005		2.703408764e-006		5.702600849e-011		-0.000120236037		4.882663489e-013
0.100010001		6.391885357e-007		1.239739992e-007		1.135904944e-005		3.370366794e-006		7.019368822e-011		-0.0001204383849		7.460730304e-013
0.1100110011		7.626408513e-007		1.650295061e-007		1.234399703e-005		4.10514014e-006		8.461321918e-011		-0.0001206324081		1.093623837e-012
0.1200120012		8.954714811e-007		2.140853991e-007		1.328173468e-005		4.905098736e-006		1.002322348e-010		-0.0001208171643		1.548950561e-012
0.1300130013		1.037161934e-006		2.717635133e-007		1.416762836e-005		5.767234641e-006		1.169913443e-010		-0.0001209917404		2.131311775e-012
0.1400140014		1.187149255e-006		3.386518965e-007		1.499723221e-005		6.688169437e-006		1.348242922e-010		-0.0001211552595		2.861014231e-012
0.1500150015		1.344828255e-006		4.153012153e-007		1.576632322e-005		7.664165386e-006		1.536581894e-010		-0.0001213068876		3.759212968e-012
0.1600160016		1.50955408e-006		5.022213117e-007		1.647093529e-005		8.691140439e-006		1.734138157e-010		-0.0001214458404		4.847691784e-012
0.1700170017		1.680645114e-006		5.998779484e-007		1.710739245e-005		9.764687109e-006		1.940059954e-010		-0.00012157139		6.14862619e-012
0.1800180018		1.857386192e-006		7.08689781e-007		1.767234038e-005		1.088009513e-005		2.153440423e-010		-0.0001216828707		7.684331435e-012
0.1900190019		2.039032116e-006		8.290255926e-007		1.816277597e-005		1.20323778e-005		2.373322732e-010		-0.0001217796855		9.476998663e-012
0.200020002		2.224811437e-006		9.612018273e-007		1.857607434e-005		1.321630171e-005		2.598705843e-010		-0.000121861311		1.154842259e-011
0.2100210021		2.413930478e-006		1.105480451e-006		1.891001285e-005		1.442641963e-005		2.828550847e-010		-0.0001219273027		1.391972449e-011
0.2200220022		2.605577559e-006		1.262067173e-006		1.916279169e-005		1.565710625e-005		3.061787806e-010		-0.0001219772986		1.661107436e-011
