time		x		y		vx		vy		KineticEnergy		PotentialEnergy
0		0.893031		0.450841		-2.912		5.59839		5.973261185e-005		-0.0001184352528
0.01003344482		0.8620188675		0.5061156171		-3.264113137		5.408202153		5.985462765e-005		-0.0001190533088
0.02006688963		0.8275303981		0.5593669817		-3.604194375		5.195475114		5.997476813e-005		-0.0001191726917
0.03010033445		0.7896938968		0.6103726428		-3.930754962		4.960948697		6.009276982e-005		-0.0001192901128
0.04013377926		0.7486523721		0.6589177917		-4.24235188		4.705454102		6.020827167e-005		-0.0001194052166
0.05016722408		0.7045630899		0.7047964709		-4.537589966		4.429923403		6.032091608e-005		-0.0001195176503
0.0602006689		0.657597055		0.7478125757		-4.815129572		4.135387218		6.043035036e-005		-0.0001196270659
0.07023411371		0.6079384162		0.7877808298		-5.073694164		3.822971735		6.053622805e-005		-0.0001197331205
0.08026755853		0.5557837942		0.8245277276		-5.31207782		3.493895082		6.063821041e-005		-0.0001198354786
0.09030100334		0.5013415368		0.8578924368		-5.529152544		3.149463032		6.073596788e-005		-0.0001199338128
0.1003344482		0.4448309004		0.8877276547		-5.723875353		2.791064061		6.082918147e-005		-0.0001200278057
0.110367893		0.3864811619		0.9139004112		-5.895295044		2.420163739		6.091754428e-005		-0.0001201171509
0.1204013378		0.3265306653		0.9362928133		-6.042558601		2.038298507		6.100076288e-005		-0.0001202015546
0.1304347826		0.2652258053		0.9548027224		-6.164917147		1.647068834		6.107855875e-005		-0.0001202807372
0.1404682274		0.2028199534		0.9693443618		-6.261731397		1.248131807		6.115066964e-005		-0.0001203544341
0.1505016722		0.1395723325		0.9798488456		-6.332476543		0.8431931838		6.121685087e-005		-0.0001204223971
0.1605351171		0.07574684549		0.9862646264		-6.376746502		0.4339989665		6.127687658e-005		-0.000120484396
0.1705685619		0.01161086421		0.988557855		-6.394257487		0.02232654014		6.133054093e-005		-0.0001205402195
0.1806020067		-0.05256601378		0.9867126506		-6.384850843		-0.3900245488		6.137765916e-005		-0.0001205896763
0.1906354515		-0.116513233		0.9807312754		-6.34849511		-0.8012421132		6.141806862e-005		-0.0001206325958
0.2006688963		-0.1799605645		0.9706342135		-6.285287269		-1.209511067		6.145162962e-005		-0.0001206688297
0.2107023411		-0.2426393989		0.9564601503		-6.195453166		-1.61302331		6.14782262e-005		-0.000120698252
0.220735786		-0.3042840394		0.9382658528		-6.079347067		-2.009987673		6.149776681e-005		-0.0001207207603
0.2307692308		-0.3646329856		0.9161259495		-5.937450359		-2.398639843		6.151018479e-005		-0.0001207362759
0.2408026756		-0.4234302004		0.8901326118		-5.77036939		-2.777252168		6.151543876e-005		-0.0001207447447
0.2508361204		-0.4804263512		0.8603951368		-5.578832458		-3.144143281		6.151351285e-005		-0.0001207461368
0.2608695652		-0.5353800156		0.8270394356		-5.363685969		-3.497687431		6.15044168e-005		-0.0001207404475
0.27090301		-0.5880588456		0.7902074291		-5.1258898		-3.836323461		6.148818591e-005		-0.0001207276966
0.2809364548		-0.6382406805		0.7500563561		-4.866511904		-4.158563346		6.146488082e-005		-0.0001207079288
0.2909698997		-0.6857146029		0.7067579975		-4.586722199		-4.463000216		6.143458719e-005		-0.000120681213
0.3010033445		-0.7302819287		0.6604978233		-4.287785809		-4.748315807		6.139741522e-005		-0.0001206476425
0.3110367893		-0.7717571275		0.6114740682		-3.971055707		-5.013287272		6.135349905e-005		-0.000120607334
0.3210702341		-0.8099686653		0.559896741		-3.63796484		-5.2567933		6.130299596e-005		-0.0001205604271
0.3311036789		-0.8447597664		0.5059865773		-3.290017801		-5.47781951		6.124608558e-005		-0.0001205070837
0.3411371237		-0.8759890894		0.4499739414		-2.928782133		-5.675463078		6.118296889e-005		-0.0001204474871
0.3511705686		-0.9035313142		0.3920976861		-2.555879334		-5.848936563		6.111386713e-005		-0.0001203818407
0.3612040134		-0.9272776379		0.332603977		-2.172975661		-5.997570942		6.103902064e-005		-0.0001203103676
0.3712374582		-0.947136177		0.2717450919		-1.781772794		-6.120817822		6.095868765e-005		-0.0001202333089
0.381270903		-0.9630322759		0.2097782013		-1.383998459		-6.218250841		6.087314289e-005		-0.0001201509228
0.3913043478		-0.9749087213		0.1469641386		-0.9813970746		-6.289566279		6.07826763e-005		-0.0001200634834
0.4013377926		-0.9827258627		0.08356616891		-0.5757205003		-6.334582882		6.068759157e-005		-0.0001199712789
0.4113712375		-0.986461641		0.01984876302		-0.168718965		-6.353240935		6.05882047e-005		-0.0001198746109
0.4214046823		-0.9861115275		-0.04392361574		0.2378677704		-6.345600624		6.048484253e-005		-0.0001197737927
0.4314381271		-0.9816883748		-0.1074877043		0.642318949		-6.311839712		6.037784126e-005		-0.0001196691479
0.4414715719		-0.9732221841		-0.1705826066		1.042941		-6.252250588		6.026754501e-005		-0.0001195610089
0.4515050167		-0.9607597928		-0.2329509268		1.438075319		-6.167236732		6.01543043e-005		-0.0001194497158
0.4615384615		-0.9443644854		-0.2943398654		1.826105607		-6.057308651		6.003847467e-005		-0.000119335615
0.4715719064		-0.9241155331		-0.354502271		2.205464734		-5.923079332		5.99204152e-005		-0.0001192190574
0.4816053512		-0.900107668		-0.4131976447		2.574641099		-5.765259292		5.980048723e-005		-0.0001191003975
0.491638796		-0.8724504944		-0.4701930929		2.932184463		-5.58465125		5.967905297e-005		-0.0001189799921
0.5016722408		-0.841267846		-0.525264225		3.276711255		-5.382144509		5.955647426e-005		-0.0001188581988
0.5117056856		-0.8066970912		-0.5781959928		3.606909324		-5.158709077		5.943311132e-005		-0.000118735375
0.5217391304		-0.7688883946		-0.6287834707		3.921542148		-4.915389604		5.930932167e-005		-0.0001186118765
0.5317725753		-0.7280039378		-0.6768325735		4.219452508		-4.653299173		5.918545898e-005		-0.0001184880567
0.5418060201		-0.6842171069		-0.7221607116		4.499565617		-4.373612997		5.906187209e-005		-0.0001183642655
0.5518394649		-0.6377116511		-0.7645973828		4.760891743		-4.077562077		5.893890402e-005		-0.0001182408481
