time		x		y		vx		vy		KineticEnergy		PotentialEnergy
0		0.00220805		0.00574628		-0.00191464		0.00200097		3.834874747e-006		-0.0001184352528
0.01003344482		0.002188849647		0.005766360155		-0.00191360065		0.002001579748		3.834094467e-006		-0.0001190528316
0.02006688963		0.002169654863		0.005786445934		-0.001912578641		0.002002219002		3.833418996e-006		-0.0001191734761
0.03010033445		0.002150470142		0.005806538463		-0.001911596934		0.002002924007		3.832953707e-006		-0.0001192930652
0.04013377926		0.002131295058		0.005826638389		-0.001910659883		0.002003692318		3.832702048e-006		-0.0001194113903
0.05016722408		0.002112129141		0.005846746335		-0.001909771704		0.002004521196		3.832666594e-006		-0.0001195282422
0.0602006689		0.00209297188		0.005866862895		-0.001908936454		0.002005407604		3.83284902e-006		-0.0001196434119
0.07023411371		0.002073822724		0.005886988628		-0.001908158006		0.002006348219		3.833250075e-006		-0.000119756691
0.08026755853		0.002054681084		0.005907124063		-0.001907440032		0.002007339445		3.833869561e-006		-0.0001198678722
0.09030100334		0.002035546336		0.005927269688		-0.00190678598		0.002008377419		3.834706316e-006		-0.0001199767496
0.1003344482		0.00201641782		0.005947425951		-0.001906199051		0.002009458032		3.835758201e-006		-0.0001200831195
0.110367893		0.00199729485		0.00596759326		-0.001905682183		0.002010576934		3.837022096e-006		-0.0001201867805
0.1204013378		0.001978176706		0.005987771976		-0.001905238032		0.002011729562		3.838493896e-006		-0.0001202875345
0.1304347826		0.001959062648		0.006007962415		-0.001904868952		0.002012911152		3.840168513e-006		-0.0001203851871
0.1404682274		0.001939951911		0.006028164842		-0.001904576977		0.002014116758		3.842039889e-006		-0.0001204795478
0.1505016722		0.001920843712		0.006048379474		-0.001904363813		0.002015341281		3.844101006e-006		-0.000120570431
0.1605351171		0.001901737253		0.006068606473		-0.001904230817		0.002016579484		3.846343911e-006		-0.0001206576561
0.1705685619		0.001882631723		0.006088845952		-0.001904178989		0.002017826022		3.848759739e-006		-0.0001207410486
0.1806020067		0.001863526303		0.006109097966		-0.00190420896		0.002019075464		3.851338748e-006		-0.0001208204401
0.1906354515		0.001844420172		0.006129362516		-0.001904320986		0.002020322323		3.854070353e-006		-0.000120895669
0.2006688963		0.001825312504		0.006149639551		-0.00190451494		0.002021561079		3.856943177e-006		-0.0001209665812
0.2107023411		0.00180620248		0.006169928959		-0.00190479031		0.002022786212		3.859945092e-006		-0.0001210330303
0.220735786		0.001787089287		0.006190230578		-0.001905146194		0.002023992228		3.863063279e-006		-0.0001210948783
0.2307692308		0.001767972122		0.006210544188		-0.001905581304		0.002025173687		3.866284285e-006		-0.000121151996
0.2408026756		0.001748850198		0.006230869515		-0.001906093969		0.002026325236		3.86959409e-006		-0.0001212042633
0.2508361204		0.001729722745		0.006251206233		-0.001906682136		0.002027441634		3.872978174e-006		-0.00012125157
0.2608695652		0.001710589018		0.006271553963		-0.001907343385		0.002028517781		3.876421589e-006		-0.0001212938156
0.27090301		0.001691448296		0.006291912275		-0.001908074932		0.002029548749		3.879909036e-006		-0.0001213309103
0.2809364548		0.001672299888		0.006312280693		-0.001908873645		0.002030529807		3.883424945e-006		-0.0001213627747
0.2909698997		0.001653143139		0.006332658693		-0.001909736058		0.002031456448		3.886953556e-006		-0.0001213893406
0.3010033445		0.001633977426		0.006353045706		-0.001910658389		0.002032324414		3.890479002e-006		-0.0001214105509
0.3110367893		0.001614802168		0.006373441123		-0.001911636557		0.00203312972		3.893985392e-006		-0.0001214263601
0.3210702341		0.001595616826		0.006393844295		-0.001912666205		0.002033868676		3.897456901e-006		-0.000121436734
0.3311036789		0.001576420906		0.006414254541		-0.001913742719		0.002034537909		3.900877848e-006		-0.0001214416505
0.3411371237		0.001557213962		0.006434671143		-0.001914861257		0.00203513438		3.904232789e-006		-0.000121441099
0.3511705686		0.001537995597		0.006455093358		-0.001916016773		0.0020356554		3.907506591e-006		-0.0001214350809
0.3612040134		0.001518765465		0.006475520415		-0.001917204043		0.002036098647		3.910684522e-006		-0.0001214236094
0.3712374582		0.001499523275		0.006495951525		-0.001918417695		0.002036462176		3.913752324e-006		-0.0001214067096
0.381270903		0.001480268789		0.006516385877		-0.001919652236		0.00203674443		3.916696289e-006		-0.000121384418
0.3913043478		0.001461001825		0.00653682265		-0.001920902084		0.002036944245		3.919503336e-006		-0.0001213567829
0.4013377926		0.001441722259		0.006557261012		-0.001922161596		0.002037060858		3.922161071e-006		-0.0001213238641
0.4113712375		0.001422430021		0.006577700126		-0.001923425102		0.002037093908		3.924657856e-006		-0.0001212857322
0.4214046823		0.001403125099		0.006598139151		-0.001924686929		0.002037043436		3.926982867e-006		-0.0001212424691
0.4314381271		0.00138380754		0.006618577252		-0.001925941438		0.00203690988		3.929126142e-006		-0.0001211941669
0.4414715719		0.001364477445		0.006639013597		-0.001927183049		0.002036694076		3.931078631e-006		-0.0001211409285
0.4515050167		0.001345134971		0.006659447367		-0.001928406272		0.002036397243		3.932832239e-006		-0.0001210828662
0.4615384615		0.001325780329		0.006679877756		-0.001929605733		0.002036020979		3.934379856e-006		-0.0001210201022
0.4715719064		0.001306413786		0.006700303975		-0.001930776204		0.002035567248		3.935715386e-006		-0.0001209527676
0.4816053512		0.001287035656		0.006720725259		-0.001931912626		0.002035038365		3.936833772e-006		-0.0001208810024
0.491638796		0.001267646308		0.006741140865		-0.001933010136		0.002034436981		3.937731009e-006		-0.0001208049546
0.5016722408		0.001248246155		0.006761550081		-0.001934064086		0.002033766066		3.93840415e-006		-0.0001207247799
0.5117056856		0.001228835658		0.006781952225		-0.001935070067		0.002033028889		3.938851315e-006		-0.0001206406414
0.5217391304		0.001209415318		0.006802346648		-0.001936023929		0.002032229		3.939071679e-006		-0.0001205527087
0.5317725753		0.001189985679		0.00682273274		-0.001936921794		0.002031370204		3.939065471e-006		-0.0001204611578
0.5418060201		0.001170547322		0.006843109929		-0.001937760079		0.002030456544		3.93883395e-006		-0.00012036617
0.5518394649		0.001151100861		0.006863477687		-0.001938535501		0.002029492273		3.938379388e-006		-0.000120267932
0.5618729097		0.001131646944		0.006883835527		-0.001939245095		0.002028481834		3.937705044e-006		-0.000120166635
0.5719063545		0.001112186244		0.006904183008		-0.001939886221		0.00202742983		3.936815132e-006		-0.000120062474
0.5819397993		0.001092719461		0.006924519737		-0.001940456571		0.002026341004		3.935714784e-006		-0.0001199556479
0.5919732441		0.001073247316		0.006944845369		-0.001940954177		0.002025220211		3.934410011e-006		-0.0001198463581
0.602006689		0.001053770548		0.006965159608		-0.001941377411		0.002024072397		3.93290766e-006		-0.0001197348087
0.6120401338		0.00103428991		0.006985462207		-0.00194172499		0.002022902567		3.931215367e-006		-0.0001196212056
0.6220735786		0.001014806167		0.00700575297		-0.001941995974		0.002021715769		3.929341506e-006		-0.0001195057562
0.6321070234		0.0009953200912		0.007026031754		-0.001942189762		0.002020517063		3.927295138e-006		-0.0001193886689
0.6421404682		0.0009758324593		0.007046298463		-0.001942306096		0.002019311503		3.925085957e-006		-0.0001192701523
0.652173913		0.0009563440491		0.007066553055		-0.001942345044		0.002018104109		3.922724233e-006		-0.0001191504152
0.6622073579		0.0009368556357		0.007086795536		-0.001942307006		0.002016899851		3.920220756e-006		-0.0001190296659
0.6722408027		0.0009173679888		0.007107025962		-0.001942192694		0.002015703623		3.917586779e-006		-0.0001189081119
0.6822742475		0.0008978818693		0.007127244438		-0.001942003133		0.002014520227		3.914833958e-006		-0.0001187859595
0.6923076923		0.0008783980263		0.007147451117		-0.001941739642		0.002013354352		3.911974292e-006		-0.0001186634132
0.7023411371		0.0008589171942		0.007167646197		-0.001941403828		0.002012210556		3.909020072e-006		-0.0001185406757
0.7123745819		0.0008394400899		0.007187829924		-0.001940997569		0.002011093251		3.905983814e-006		-0.0001184179472
0.7224080268		0.0008199674102		0.007208002584		-0.001940523006		0.002010006687		3.90287821e-006		-0.0001182954254
0.7324414716		0.0008004998289		0.007228164506		-0.001939982525		0.002008954937		3.899716067e-006		-0.0001181733051
0.7424749164		0.000781037995		0.007248316061		-0.00193937874		0.002007941886		3.896510257e-006		-0.0001180517777
0.7525083612		0.0007615825298		0.007268457654		-0.001938714486		0.002006971217		3.893273661e-006		-0.0001179310314
0.762541806		0.0007421340254		0.007288589731		-0.001937992793		0.002006046403		3.890019117e-006		-0.0001178112505
0.7725752508		0.0007226930423		0.007308712766		-0.001937216879		0.002005170696		3.886759378e-006		-0.0001176926156
0.7826086957		0.0007032601081		0.00732882727		-0.001936390129		0.00200434712		3.883507053e-006		-0.0001175753029
0.7926421405		0.0006838357153		0.007348933779		-0.001935516079		0.002003578463		3.880274574e-006		-0.0001174594848
0.8026755853		0.0006644203205		0.007369032857		-0.001934598401		0.002002867273		3.877074145e-006		-0.0001173453287
0.8127090301		0.0006450143427		0.007389125095		-0.001933640888		0.002002215853		3.873917703e-006		-0.0001172329981
0.8227424749		0.0006256181622		0.007409211102		-0.001932647433		0.002001626255		3.870816884e-006		-0.0001171226511
0.8327759197		0.00060623212		0.007429291508		-0.001931622019		0.002001100282		3.867782981e-006		-0.0001170144417
0.8428093645		0.0005868565164		0.007449366961		-0.001930568698		0.002000639481		3.864826914e-006		-0.0001169085185
0.8528428094		0.000567491611		0.00746943812		-0.001929491578		0.002000245148		3.861959199e-006		-0.0001168050254
0.8628762542		0.0005481376218		0.007489505659		-0.001928394808		0.001999918323		3.859189918e-006		-0.0001167041013
0.872909699		0.0005287947252		0.00750957026		-0.001927282564		0.001999659797		3.856528692e-006		-0.0001166058797
0.8829431438		0.0005094630553		0.007529632612		-0.00192615903		0.001999470108		3.85398466e-006		-0.0001165104893
0.8929765886		0.0004901427045		0.007549693406		-0.001925028389		0.001999349546		3.851566452e-006		-0.0001164180536
0.9030100334		0.0004708337231		0.007569753338		-0.001923894806		0.001999298159		3.849282177e-006		-0.0001163286909
0.9130434783		0.0004515361198		0.007589813102		-0.001922762419		0.001999315751		3.847139396e-006		-0.0001162425141
0.9230769231		0.0004322498619		0.007609873387		-0.00192163532		0.001999401892		3.845145114e-006		-0.0001161596311
0.9331103679		0.0004129748759		0.007629934879		-0.001920517547		0.001999555921		3.843305764e-006		-0.0001160801447
0.9431438127		0.0003937110482		0.007649998255		-0.001919413072		0.00199977695		3.841627195e-006		-0.0001160041522
